url,price,description,location,type,size,bedrooms,bathrooms,available_from,payment_method,down_payment
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-capital-city-new-capital-compounds-la-vista-city-7842134.html,,"Receive immediately a fully finished villa in La Vista New Cairo with an 11% down payment.
5 bedrooms (master bedroom)
3 bathrooms
Spacious reception
Terrace with a distinctive open view and a 51m² roof
Super deluxe finishing
Immediate delivery
Flexible and distinctive payment plans:
• Down payment starting from EGP 1,000,000
• Installments up to 8 years without interest
• Possibility of immediate delivery
Features of La Vista City Compound - New Cairo
• Strategic location directly on the Mohammed bin Zayed Axis
• Steps from the Diplomatic District and the Presidential Palace
• Minutes from Al Masa Hotel, the Cathedral, and the Green River
• 24-hour security and surveillance cameras
• Landscape and green spaces spread throughout the compound
• Integrated commercial and service areas
• International schools and top-of-the-range educational services
• Sports club and various playgrounds for children and adults
• Modern designs and luxurious finishes","La Vista City, New Capital Compounds, New Capital City, Cairo",Townhouse,"2,454 sqft / 228 sqm",5+ Maid,3,31 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-north-coast-resorts-skala-mountain-view-ras-el-hikma-7258455.html,,,,,,,,,,
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-mountain-view-7853168.html,,"A fully finished ultra super deluxe chalet with a 5% down payment and installments up to 8 years.
All rooms have pool views and landscaped gardens.
Delivery soon.
Total chalet area (125 m).
For more details, call now: 01033457757","Mountain View, Ras Al Hekma, North Coast",Chalet,"1,345 sqft / 125 sqm",2+ Maid,2,2 Sep 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-east-the-academy-7845375.html,,"Villa for sale in East Academy
Very prime location
//////
Location:
New Cairo
East Academy
In front of the Police Academy
//////
Details:
Land area: 600 square meters
Built-up area: 1,340 square meters
The villa consists of a basement, ground floor, first floor, second floor, and roof.
The villa consists of 14 rooms, including 7 master bedrooms with en-suite bathrooms, and each floor has a 4-piece reception area.
/////","East The Academy, New Cairo City, Cairo",Villa,"14,424 sqft / 1,340 sqm",7+,7+,1 Sep 2025,,
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-6-october-city-cairo-alexandria-desert-road-new-giza-7851019.html,,"Apartment for sale in New Giza
Area: 173 m
2 bedrooms
3 bathrooms
First phase
Kitchen
Fully furnished except for TV
Modern finishing
.","New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",Apartment,"1,862 sqft / 173 sqm",2+ Maid,3,2 Sep 2025,,
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-cairo-new-cairo-city-south-investors-area-galleria-moon-valley-7846776.html,,"Penthouse for sale in Galleria Moon Valley - at a very special price - New Cairo
__________________________________________________________________________________
Very prime location
• Bedrooms: 4
• Bathrooms: 3
• Finishing: Semi-finished
A spacious and elegant penthouse located in the heart of Galleria. Enjoy modern interiors, luxurious furnishings, and a vibrant community with all amenities on your doorstep. Ideal for families or business owners seeking comfort and luxury in New Cairo.
01033665656 Amr Raafat
___________________________________________________________________________________________","Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",Penthouse,"2,110 sqft / 196 sqm",4,3,16 Jul 2025,,
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-cairo-new-capital-city-new-capital-compounds-la-vista-city-7849037.html,,"With a 10% down payment, own a townhouse corner with a private garden and overlooking central park in La Vista Patio Hills, Sixth Settlement.
Next to Zed East and In front of  La Vista City.
- Area: 190 square meters
- Land area: 143 square meters
- Payment Methods:
- 10% down payment and the rest in equal installments up to 8 years.
- For more information, please call: 01013050122 (Mobile & WhatsApp)","La Vista City, New Capital Compounds, New Capital City, Cairo",Townhouse,"2,045 sqft / 190 sqm",4+ Maid,4,23 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-the-marq-7849091.html,,"Villa for Sale – Ready for Viewing in Golden Square, New Cairo – Unbeatable Price!
Own a villa in one of the most prestigious destinations in New Cairo, just minutes from South 90 Street in Golden Square, surrounded by top real estate developers (Mountain View & Palm Hills).
Villa Features:
– Double view of landscape & water features
– All rooms with stunning open views
– Ground floor + first floor
– Private garden
– Private swimming pool
– International design with exceptional architectural quality
– Fully finished and ready for immediate viewing
--------------------------------------------------------------------------------------------
(Own a villa now at the price of an apartment in the same area!)
For on-site viewing or more info:
WhatsApp / Call: 01004076745","The MarQ, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Villa,"2,852 sqft / 265 sqm",4+ Maid,4,20 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-marassi-7688015.html,,"For Sale – Luxurious Standalone Villa in Marassi Safi by Emaar
Experience ultimate coastal living with this standalone villa located in the prestigious Safi neighborhood of Marassi, North Coast. Brought to you by Emaar Misr, this exceptional property combines comfort, privacy, and breathtaking views in one of the most sought-after beachfront communities in Egypt.
Location: Safi, Marassi – Emaar Misr
Property Type: Standalone Villa
Land Area: 766 sqm
Built-Up Area (BUA): 380 sqm
View: Panoramic full sea view
Property Features:
5 Spacious Bedrooms
5 Modern Bathrooms
Dedicated Nanny’s Room
Private Driver’s Room
Expansive indoor and outdoor living spaces
Designed to capture natural light and sea breeze
Enjoy direct access to pristine beaches, world-class amenities, and the vibrant lifestyle Marassi is known for—boutique dining, shopping, and leisure, all at your doorstep.","Marassi, Sidi Abdel Rahman, North Coast",Villa,"4,090 sqft / 380 sqm",5+ Maid,5,4 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-suez-al-ain-al-sokhna-the-groove-7843587.html,,"Project Name: The Groove
Developer: GM Developments
Location: Sokhna
Property Type: Ground Chalet
Finishing: Finished
Number of Bedrooms: 3
Number of Bathrooms: 3
BUA: 155m
Delivery Date: 1 Year
Located on the ground floor, this finished 155 sqm chalet features three spacious bedrooms and three bathrooms, designed for comfort and privacy. The layout opens directly onto a private garden, creating a seamless indoor-outdoor living experience. Whether you’re planning to use it as a vacation home or an investment opportunity, this property is designed for coastal enjoyment, with delivery expected within one year.
Financial Details:
Payment Method: Cash and Instalments
Total Inclusive: 15,351,368 EGP
In Cash: 6,226,868 EGP
Remaining: 9,124,500 EGP
Installments in Years: 5
Estimated Per Quarter: 456,225 EGP","The Groove, Al Ain Al Sokhna, Suez",Chalet,"1,668 sqft / 155 sqm",3,3,1 Sep 2025,,
https://www.propertyfinder.eg/en/plp/buy/twin-house-for-sale-giza-6-october-city-6th-district-mountain-view-october-park-7843733.html,,"Mountain View October Park launches townhouse villas
with 6-months early delivery
Long installments up to 7 years
Lowest down payments.
Townhouse area: 230 square meters.
3 bedrooms
3 bathrooms
with a  roof.
Total price: 24 million.
Down payment: only 1.8 million.
.","Mountain View October Park, 6th District, 6 October City, Giza",Twin House,"2,476 sqft / 230 sqm",3+ Maid,3,1 Sep 2025,,
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-giza-al-agouza-nile-corniche-st-7836514.html,,"On the Great Nile, for the elite, an apartment for sale and for rent
Long term only
An area of ​​500 meters
Beside Four Seasons
It is about four suites
Five bathrooms
Two sleeps for workers
A large reception
Three garages
registered
Directly overlooking the Grand Nile
It is suitable for housing princes and ambassadors, and it has five-star finishes
New and imported brushes that have not been used before
On the tenth floor and four elevators
-------------------------------------------------- ---------
We are Nile House Real Estate Marketing, a company
A pioneer in the distinguished hotel housing on the Cairo Nile
We have been specialized in selling and renting on the Great Nile for more than thirty years
-------------------------------------------------- ------------------
-------------------------------------------------- ------------------------
-------------------------------------------------- ------------------------
-------------------------------------------------- ----------------------
-------------------------------------------------- ----------------------","Nile Corniche St., Al Agouza, Giza",Apartment,"3,348 sqft / 311 sqm",4+ Maid,4,,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-giza-6-october-city-6th-district-mountain-view-october-park-7837497.html,,"-Fully Finished Townhouse for Sale – Mountain View October Park
Ready to move
-Built-up Area: 218 m²
Private Garden: 55 m²
3 Bedrooms+ 3 Bathrooms
-Total Price: EGP 15,000,000
A beautifully finished townhouse in a premium gated community. Ideal for families seeking modern design, privacy, and access to Mountain View’s top-notch amenities.
-About NAJD:
We Bring to you more than 13 years team experience in the market, that guarantee the best solutions for buying, selling or renting residential or commercial units in Egypt
Moreover, and for the first time counting on our “investment team” we guarantee you the best investment opportunities in one of the most emerging markets in Egypt “Real Estate”.
We guarantee you the best out there:
* Full coverage across all Egypt
* A Huge number of various units are ready for you
* Official agent for more than 200 projects inside and outside Egypt.
* Different specialized teams ready to fully support your different goals “Investment – Residential “","Mountain View October Park, 6th District, 6 October City, Giza",Villa,"2,906 sqft / 270 sqm",3+ Maid,3,31 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-mountain-view-icity-7849089.html,,"Contract now and Get Twinhouse 3 floors with a double-height facade and an open view of the central park.
In The Mark Gardens compound, in the heart of the Fifth Settlement, Next to Mountain View iCity new cairo.
Directly located on the Middle Ring Road, 5 minutes from the AUC and the New Administrative Capital.
- Enjoy the lowest population density within a 26-acre compound with only 300 villas.
- Enjoy luxurious hotel services (maintenance, dry cleaning, car wash, and housekeeping).
- 5 Central Parks
- Area: 270 SQM
- (Ground floor + First floor - Roof)
- (3 bedrooms - (master bedroom + dressing room - master bathroom) - 2 bathrooms + 1 guest toilet - reception - living room)
- For site visits and details: 01013050122 (Mobile & WhatsApp)","Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Villa,"2,906 sqft / 270 sqm",4+ Maid,4,20 Aug 2025,,
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-red-sea-hurghada-al-gouna-upper-nubia-7636686.html,,"For Sale
Spacious 3-Bedroom Ground Floor Apartment – Upper Nubia, El Gouna
Move-in ready! This beautifully maintained ground-floor apartment offers a rare opportunity in the heart of El Gouna. Featuring:
• 3 bedrooms (including one master with ensuite)
• 2 bathrooms
• Spacious open-plan kitchen with a separate dining area
• Large terrace with outdoor seating and BBQ space
• Fully furnished and tastefully decorated
• Private and quiet location
• Approx. 120 sqm
Enjoy stunning views of the beautifully landscaped garden and large communal lagoon from the terrace. The apartment is ideal as a holiday home or investment property with high rental potential for both short- and long-term stays.
Location:
Perfectly situated between the Marina and Downtown – just a 5-minute walk to the Marina and 10 minutes to Downtown. No need for a car!
Upper Nubia is known for its charming Nubian architecture, with domed ceilings, wooden pergolas, and tranquil lagoons throughout the community.
Price upon request","Upper Nubia, Al Gouna, Hurghada, Red Sea",Apartment,"1,292 sqft / 120 sqm",3,2,26 Jul 2025,,
